venue,year,rank,venue_year_topic_id,count,venue_year_total,share_pct,specific_label_cn,specific_parent_category,short_keywords,representative_titles
CVPR,2022,4,CVPR_2022_T003,193,2074,9.31,三维视觉：点云、深度估计与相机姿态（视频时序）,3D Vision,"pose, human, face, person, motion",Generalizable Human Pose Triangulation || SelfRecon: Self Reconstruction Your Digital Avatar From Monocular Video || Capturing and Inferring Dense Full-Body Human-Scene Contact || Capturing Humans in Motion: Temporal-Attentive 3D Human Pose and Shape Estimation From Monocular Video || Learning To Estimate Robust 3D Human Mesh From In-the-Wild Crowded Scenes
CVPR,2022,5,CVPR_2022_T004,189,2074,9.11,高效大模型：推理加速、压缩与资源优化,Efficient LLMs,"vision, transformer, image, transformers, training",MetaFormer Is Actually What You Need for Vision || Vision Transformer Slimming: Multi-Dimension Searching in Continuous Optimization Space || CSWin Transformer: A General Vision Transformer Backbone With Cross-Shaped Windows || A-ViT: Adaptive Tokens for Efficient Vision Transformer || The Principle of Diversity: Training Stronger Vision Transformers Calls for Reducing All Levels of Redundancy
CVPR,2022,6,CVPR_2022_T005,181,2074,8.73,视频理解：动作识别、长视频与时序建模（视频时序）,Video Understanding,"image, video, images, flow, motion",Learning sRGB-to-Raw-RGB De-Rendering With Content-Aware Metadata || Investigating Tradeoffs in Real-World Video Super-Resolution || Look Back and Forth: Video Super-Resolution With Explicit Temporal Difference Modeling || Neural 3D Video Synthesis From Multi-View Video || Modeling sRGB Camera Noise With Normalizing Flows
CVPR,2022,7,CVPR_2022_T006,170,2074,8.2,三维视觉：点云、深度估计与相机姿态（三维几何）,3D Vision,"depth, scene, rendering, stereo, novel",Depth-Supervised NeRF: Fewer Views and Faster Training for Free || Direct Voxel Grid Optimization: Super-Fast Convergence for Radiance Fields Reconstruction || Neural Point Light Fields || Learning Neural Light Fields With Ray-Space Embedding || NeRFReN: Neural Radiance Fields With Reflections
CVPR,2022,8,CVPR_2022_T007,139,2074,6.7,视频理解：动作识别、长视频与时序建模（视频时序-2）,Video Understanding,"video, action, temporal, videos, recognition",Learning To Refactor Action and Co-Occurrence Features for Temporal Action Localization || Fine-Grained Temporal Contrastive Learning for Weakly-Supervised Temporal Action Localization || Frame-Wise Action Representations for Long Videos via Sequence Contrastive Learning || End-to-End Semi-Supervised Learning for Video Action Detection || Unsupervised Pre-Training for Temporal Action Localization Tasks
CVPR,2022,9,CVPR_2022_T008,93,2074,4.48,具身智能：机器人操作、导航与视觉语言动作,Embodied AI,"tracking, prediction, detection, object, trajectory",Forecasting From LiDAR via Future Object Detection || Image-to-Lidar Self-Supervised Distillation for Autonomous Driving Data || Time3D: End-to-End Joint Monocular 3D Object Detection and Tracking for Autonomous Driving || Learning To Detect Mobile Objects From LiDAR Scans Without Labels || BE-STI: Spatial-Temporal Integrated Network for Class-Agnostic Motion Prediction With Bidirectional Enhancement
CVPR,2022,10,CVPR_2022_T009,83,2074,4.0,生成模型：文生图、扩散采样与图像编辑,Generative AI,"image, images, gan, editing, generative",Drop the GAN: In Defense of Patches Nearest Neighbors As Single Image Generative Models || SemanticStyleGAN: Learning Compositional Generative Priors for Controllable Image Synthesis and Editing || Ensembling Off-the-Shelf Models for GAN Training || Polymorphic-GAN: Generating Aligned Samples Across Multiple Domains With Learned Morph Maps || Commonality in Natural Images Rescues GANs: Pretraining GANs With Generic and Privacy-Free Synthetic Data
CVPR,2023,1,CVPR_2023_T000,291,2353,12.37,视觉感知：语义/实例/全景分割,Computer Vision,"segmentation, semantic, object, detection, training",The Devil Is in the Points: Weakly Semi-Supervised Instance Segmentation via Point-Guided Mask Representation || SIM: Semantic-Aware Instance Mask Generation for Box-Supervised Instance Segmentation || Unsupervised Object Localization: Observing the Background To Discover Objects || Learning Orthogonal Prototypes for Generalized Few-Shot Semantic Segmentation || Out-of-Candidate Rectification for Weakly Supervised Semantic Segmentation
CVPR,2023,2,CVPR_2023_T001,282,2353,11.98,自动驾驶感知：LiDAR、轨迹与三维检测,Autonomous Driving,"point, object, detection, cloud, point cloud",ALSO: Automotive Lidar Self-Supervision by Occupancy Estimation || PillarNeXt: Rethinking Network Designs for 3D Object Detection in LiDAR Point Clouds || Temporal Consistent 3D LiDAR Representation Learning for Semantic Perception in Autonomous Driving || Towards Unsupervised Object Detection From LiDAR Point Clouds || CAPE: Camera View Position Embedding for Multi-View 3D Object Detection
CVPR,2023,3,CVPR_2023_T002,275,2353,11.69,三维视觉：点云、深度估计与相机姿态（分割）,3D Vision,"scene, rendering, radiance, reconstruction, depth",Nerflets: Local Radiance Fields for Efficient Structure-Aware 3D Scene Representation From 2D Supervision || Behind the Scenes: Density Fields for Single View Reconstruction || DynIBaR: Neural Dynamic Image-Based Rendering || Learning To Render Novel Views From Wide-Baseline Stereo Pairs || SPIn-NeRF: Multiview Segmentation and Perceptual Inpainting With Neural Radiance Fields
CVPR,2023,4,CVPR_2023_T003,261,2353,11.09,多模态大模型：视觉语言理解与跨模态推理,Multimodal LLM,"visual, image, language, training, text",Improving Zero-Shot Generalization and Robustness of Multi-Modal Models || ImageBind: One Embedding Space To Bind Them All || Teaching Structured Vision & Language Concepts to Vision & Language Models || Revisiting Multimodal Representation in Contrastive Learning: From Patch and Token Embeddings to Finite Discrete Tokens || Probabilistic Prompt Learning for Dense Prediction
CVPR,2023,5,CVPR_2023_T004,259,2353,11.01,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"domain, adversarial, training, knowledge, attacks",Towards a Smaller Student: Capacity Dynamic Distillation for Efficient Image Retrieval || Enhancing Multiple Reliability Measures via Nuisance-Extended Information Bottleneck || Generalist: Decoupling Natural and Robust Generalization || StyleAdv: Meta Style Adversarial Training for Cross-Domain Few-Shot Learning || Rethinking Domain Generalization for Face Anti-Spoofing: Separability and Alignment
CVPR,2023,6,CVPR_2023_T005,248,2353,10.54,三维视觉：点云、深度估计与相机姿态（视频时序）,3D Vision,"human, pose, face, facial, motion",Structured 3D Features for Reconstructing Controllable Avatars || Distilling Neural Fields for Real-Time Articulated Shape Reconstruction || Learning Personalized High Quality Volumetric Head Avatars From Monocular RGB Videos || Learning Locally Editable Virtual Humans || Learning Human Mesh Recovery in 3D Scenes
CVPR,2023,7,CVPR_2023_T006,201,2353,8.54,视频理解：动作识别、长视频与时序建模,Video Understanding,"video, action, temporal, videos, recognition",Selective Structured State-Spaces for Long-Form Video Understanding || VindLU: A Recipe for Effective Video-and-Language Pretraining || Two-Stream Networks for Weakly-Supervised Temporal Action Localization With Semantic-Aware Mechanisms || Leveraging Temporal Context in Low Representational Power Regimes || WINNER: Weakly-Supervised hIerarchical decompositioN and aligNment for Spatio-tEmporal Video gRounding
CVPR,2023,8,CVPR_2023_T007,188,2353,7.99,底层视觉：超分、去噪、增强与图像复原,Computer Vision,"image, images, video, motion, super-resolution",Joint Video Multi-Frame Interpolation and Deblurring Under Unknown Exposure Time || Inverting the Imaging Process by Learning an Implicit Camera Model || CUF: Continuous Upsampling Filters || Kernel Aware Resampler || Perception-Oriented Single Image Super-Resolution Using Optimal Objective Estimation
CVPR,2023,9,CVPR_2023_T008,157,2353,6.67,生成模型：文生图、扩散采样与图像编辑,Generative AI,"diffusion, generation, image, images, latent",High-Fidelity Guided Image Synthesis With Latent Diffusion Models || SINE: SINgle Image Editing With Text-to-Image Diffusion Models || Plug-and-Play Diffusion Features for Text-Driven Image-to-Image Translation || Unite and Conquer: Plug & Play Multi-Modal Synthesis Using Diffusion Models || Uncovering the Disentanglement Capability in Text-to-Image Diffusion Models
CVPR,2023,10,CVPR_2023_T009,156,2353,6.63,高效大模型：推理加速、压缩与资源优化,Efficient LLMs,"vision, image, masked, attention, transformers",OmniMAE: Single Model Masked Pretraining on Images and Videos || Revealing the Dark Secrets of Masked Image Modeling || Making Vision Transformers Efficient From a Token Sparsification View || TinyMIM: An Empirical Study of Distilling MIM Pre-Trained Models || Co-Training 2L Submodels for Visual Recognition
CVPR,2024,1,CVPR_2024_T000,373,2716,13.73,三维视觉：点云、深度估计与相机姿态,3D Vision,"pose, point, object, estimation, depth",Living Scenes: Multi-object Relocalization and Reconstruction in Changing 3D Environments || DUSt3R: Geometric 3D Vision Made Easy || GLACE: Global Local Accelerated Coordinate Encoding || Back to 3D: Few-Shot 3D Keypoint Detection with Back-Projected 2D Features || SuperPrimitive: Scene Reconstruction at a Primitive Level
CVPR,2024,2,CVPR_2024_T001,363,2716,13.37,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"training, adversarial, domain, knowledge, existing",Revisiting Adversarial Training at Scale || Resurrecting Old Classes with New Data for Exemplar-Free Continual Learning || Can Biases in ImageNet Models Explain Generalization? || Low-Resource Vision Challenges for Foundation Models || On the Robustness of Large Multimodal Models Against Image Adversarial Attacks
CVPR,2024,3,CVPR_2024_T002,360,2716,13.25,生成模型：三维生成、新视角与Gaussian Splatting,3D Generation,"diffusion, generation, human, reconstruction, rendering",One-2-3-45++: Fast Single Image to 3D Objects with Consistent Multi-View Generation and 3D Diffusion || DIRECT-3D: Learning Direct Text-to-3D Generation on Massive Noisy 3D Data || Sculpt3D: Multi-View Consistent Text-to-3D Generation with Sparse 3D Prior || GaussianDreamer: Fast Generation from Text to 3D Gaussians by Bridging 2D and 3D Diffusion Models || GAvatar: Animatable 3D Gaussian Avatars with Implicit Mesh Learning
CVPR,2024,4,CVPR_2024_T003,321,2716,11.82,三维视觉：Gaussian Splatting、新视角合成与重建,3D Vision,"image, images, reconstruction, information, real-world",ZeroRF: Fast Sparse View 360deg Reconstruction with Zero Pretraining || Mitigating Motion Blur in Neural Radiance Fields with Events and Frames || PaReNeRF: Toward Fast Large-scale Dynamic NeRF with Patch-based Reference || Zero-Shot Structure-Preserving Diffusion Model for High Dynamic Range Tone Mapping || Revisiting Single Image Reflection Removal In the Wild
CVPR,2024,5,CVPR_2024_T004,319,2716,11.75,多模态大模型：视觉语言理解与跨模态推理,Multimodal LLM,"visual, language, multimodal, image, vision-language",Eyes Wide Shut? Exploring the Visual Shortcomings of Multimodal LLMs || Synthesize Diagnose and Optimize: Towards Fine-Grained Vision-Language Understanding || Multi-modal Instruction Tuned LLMs with Fine-grained Visual Perception || Contrasting Intra-Modal and Ranking Cross-Modal Hard Negatives to Enhance Visio-Linguistic Compositional Understanding || VCoder: Versatile Vision Encoders for Multimodal Large Language Models
CVPR,2024,6,CVPR_2024_T005,278,2716,10.24,生成模型：文生图、扩散采样与图像编辑,Generative AI,"diffusion, image, images, generation, text-to-image","Prompt-Free Diffusion: Taking ""Text"" out of Text-to-Image Diffusion Models || Diff-Plugin: Revitalizing Details for Diffusion-based Low-level Tasks || Orthogonal Adaptation for Modular Customization of Diffusion Models || When StyleGAN Meets Stable Diffusion: a W+ Adapter for Personalized Image Generation || Smooth Diffusion: Crafting Smooth Latent Spaces in Diffusion Models"
CVPR,2024,7,CVPR_2024_T006,228,2716,8.39,医疗视觉：医学影像分割、病理与临床影像,AI for Health,"segmentation, semantic, image, object, medical",Hunting Attributes: Context Prototype-Aware Learning for Weakly Supervised Semantic Segmentation || OMG-Seg: Is One Model Good Enough For All Segmentation? || Domain-Rectifying Adapter for Cross-Domain Few-Shot Segmentation || Semantic-aware SAM for Point-Prompted Instance Segmentation || COCONut: Modernizing COCO Segmentation
CVPR,2024,8,CVPR_2024_T007,169,2716,6.22,具身智能：机器人操作、导航与视觉语言动作,Embodied AI,"motion, human, interaction, hand, driving",CG-HOI: Contact-Guided 3D Human-Object Interaction Generation || Text2HOI: Text-guided 3D Motion Generation for Hand-Object Interaction || Habitat Synthetic Scenes Dataset (HSSD-200): An Analysis of 3D Scene Scale and Realism Tradeoffs for ObjectGoal Navigation || ProMotion: Prototypes As Motion Learners || Generating Human Motion in 3D Scenes from Text Descriptions
CVPR,2024,9,CVPR_2024_T008,162,2716,5.96,生成模型：视频扩散生成与编辑,Generative AI,"video, motion, generation, videos, diffusion",Video Interpolation with Diffusion Models || LAMP: Learn A Motion Pattern for Few-Shot Video Generation || Seeing and Hearing: Open-domain Visual-Audio Generation with Diffusion Latent Aligners || Space-Time Diffusion Features for Zero-Shot Text-Driven Motion Transfer || RAVE: Randomized Noise Shuffling for Fast and Consistent Video Editing with Diffusion Models
CVPR,2024,10,CVPR_2024_T009,143,2716,5.27,异常检测：图异常、欺诈检测与时序异常,Anomaly Detection,"video, action, detection, anomaly, videos",OST: Refining Text Knowledge with Optimal Spatio-Temporal Descriptor for General Video Recognition || VicTR: Video-conditioned Text Representations for Activity Recognition || Harnessing Large Language Models for Training-free Video Anomaly Detection || Towards Surveillance Video-and-Language Understanding: New Dataset Baselines and Challenges || OmniViD: A Generative Framework for Universal Video Understanding
CVPR,2025,1,CVPR_2025_T000,458,2871,15.95,生成模型：文生图、扩散采样与图像编辑,Generative AI,"image, diffusion, generation, images, training",Diffusion-4K: Ultra-High-Resolution Image Synthesis with Latent Diffusion Models || One Diffusion to Generate Them All || Diffusion Self-Distillation for Zero-Shot Customized Image Generation || FAM Diffusion: Frequency and Attention Modulation for High-Resolution Image Generation with Stable Diffusion || TKG-DM: Training-free Chroma Key Content Generation Diffusion Model
CVPR,2025,2,CVPR_2025_T001,413,2871,14.39,三维视觉：点云、深度估计与相机姿态,3D Vision,"object, depth, estimation, point, pose",Cross-Modal Distillation for 2D/3D Multi-Object Discovery from 2D Motion || UniK3D: Universal Camera Monocular 3D Estimation || MoGe: Unlocking Accurate Monocular Geometry Estimation for Open-Domain Images with Optimal Training Supervision || Rectification-specific Supervision and Constrained Estimator for Online Stereo Rectification || Stereo4D: Learning How Things Move in 3D from Internet Stereo Videos
CVPR,2025,3,CVPR_2025_T002,349,2871,12.16,多模态大模型：视觉语言理解与跨模态推理（视觉语言）,Multimodal LLM,"visual, multimodal, language, image, vision-language",What's in the Image? A Deep-Dive into the Vision of Vision Language Models || VladVA: Discriminative Fine-tuning of LVLMs || A Stitch in Time Saves Nine: Small VLM is a Precise Guidance for Accelerating Large VLMs || MMRL: Multi-Modal Representation Learning for Vision-Language Models || Lifting the Veil on Visual Information Flow in MLLMs: Unlocking Pathways to Faster Inference
CVPR,2025,4,CVPR_2025_T003,276,2871,9.61,生成模型：视频扩散生成与编辑,Generative AI,"video, generation, diffusion, motion, videos","You See it, You Got it: Learning 3D Creation on Pose-Free Videos at Scale || Wonderland: Navigating 3D Scenes from a Single Image || Zero-Shot Novel View and Depth Synthesis with Multi-View Geometric Diffusion || Pathways on the Image Manifold: Image Editing via Video Generation || Go-with-the-Flow: Motion-Controllable Video Diffusion Models Using Real-Time Warped Noise"
CVPR,2025,5,CVPR_2025_T004,253,2871,8.81,具身智能：机器人操作、导航与视觉语言动作,Embodied AI,"motion, human, interaction, scene, hand",VidBot: Learning Generalizable 3D Actions from In-the-Wild 2D Human Videos for Zero-Shot Robotic Manipulation || HSI-GPT: A General-Purpose Large Scene-Motion-Language Model for Human Scene Interaction || FlowRAM: Grounding Flow Matching Policy with Region-Aware Mamba Framework for Robotic Manipulation || Guiding Human-Object Interactions with Rich Geometry and Relations || Magma: A Foundation Model for Multimodal AI Agents
CVPR,2025,6,CVPR_2025_T005,197,2871,6.86,多模态音视频生成：语音、音乐与情感生成,Multimodal Generation,"human, audio, generation, facial, head",VLOGGER: Multimodal Diffusion for Embodied Avatar Synthesis || Vid2Avatar-Pro: Authentic Avatar from Videos in the Wild via Universal Prior || LUCAS: Layered Universal Codec Avatars || Gaussian Eigen Models for Human Heads || IM-Portrait: Learning 3D-aware Video Diffusion for Photorealistic Talking Heads from Monocular VideosC
CVPR,2025,7,CVPR_2025_T006,196,2871,6.83,多模态大模型：视觉语言理解与跨模态推理（搜索排序）,Multimodal LLM,"video, temporal, understanding, videos, benchmark",MotionBench: Benchmarking and Improving Fine-grained Video Motion Understanding for Vision Language Models || Video-MME: The First-Ever Comprehensive Evaluation Benchmark of Multi-modal LLMs in Video Analysis || Apollo: An Exploration of Video Understanding in Large Multimodal Models || VideoRefer Suite: Advancing Spatial-Temporal Object Understanding with Video LLM || Re-thinking Temporal Search for Long-Form Video Understanding
CVPR,2025,8,CVPR_2025_T007,170,2871,5.92,迁移泛化：域适应、OOD泛化与鲁棒表征,Robust / Transfer Learning,"domain, generalization, features, knowledge, training",Tripartite Weight-Space Ensemble for Few-Shot Class-Incremental Learning || On the Out-Of-Distribution Generalization of Large Multimodal Models || CGMatch: A Different Perspective of Semi-supervised Learning || Unsupervised Continual Domain Shift Learning with Multi-Prototype Modeling || Dual Consolidation for Pre-Trained Model-Based Domain-Incremental Learning
CVPR,2025,9,CVPR_2025_T008,169,2871,5.89,高效大模型：推理加速、压缩与资源优化,Efficient LLMs,"vision, mamba, compression, image, event","MobileMamba: Lightweight Multi-Receptive Visual Mamba Network || LSNet: See Large, Focus Small || MambaOut: Do We Really Need Mamba for Vision? || Argus: A Compact and Versatile Foundation Model for Vision || Adventurer: Optimizing Vision Mamba Architecture Designs for Efficiency"
CVPR,2025,10,CVPR_2025_T009,164,2871,5.71,三维视觉：Gaussian Splatting、新视角合成与重建,3D Vision,"gaussian, rendering, splatting, gaussian splatting, gaussians","HybridGS: Decoupling Transients and Statics with 2D and 3D Gaussian Splatting || Speedy-Splat: Fast 3D Gaussian Splatting with Sparse Pixels and Sparse Primitives || PUP 3D-GS: Principled Uncertainty Pruning for 3D Gaussian Splatting || Textured Gaussians for Enhanced 3D Scene Appearance Modeling || GaussianSpa: An ""Optimizing-Sparsifying"" Simplification Framework for Compact and High-Quality 3D Gaussian Splatting"
ECCV,2020,1,ECCV_2020_T000,245,1358,18.04,三维视觉：点云、深度估计与相机姿态（检测识别）,3D Vision,"point, object, shape, depth, images",Shape and Viewpoint without Keypoints || Unsupervised Learning of Category-Specific Symmetric 3D Keypoints from Point Sets || Pix2Surf: Learning Parametric 3D Surface Models of Objects from Images || Few-Shot Single-View 3-D Object Reconstruction with Compositional Priors || RTM3D: Real-time Monocular 3D Detection from Object Keypoints for Autonomous Driving
ECCV,2020,2,ECCV_2020_T001,190,1358,13.99,迁移泛化：域适应、OOD泛化与鲁棒表征,Robust / Transfer Learning,"domain, training, adaptation, domain adaptation, classes",A Broader Study of Cross-Domain Few-Shot Learning || Learning from Extrinsic and Intrinsic Supervisions for Domain Generalization || Rethinking Few-shot Image Classification: A Good Embedding is All You Need? || Semi-supervised Learning with a Teacher-student Network for Generalized Attribute Prediction || Extending and Analyzing Self-Supervised Learning Across Domains
ECCV,2020,3,ECCV_2020_T002,187,1358,13.77,视觉感知：语义/实例/全景分割,Computer Vision,"object, segmentation, detection, object detection, feature","Toward Unsupervised, Multi-Object Discovery in Large-Scale Image Collections || Object Detection with a Unified Label Space from Multiple Datasets || Naive-Student: Leveraging Semi-Supervised Learning in Video Sequences for Urban Scene Segmentation || HoughNet: Integrating near and long-range evidence for bottom-up object detection || Regularized Loss for Weakly Supervised Single Class Semantic Segmentation"
ECCV,2020,4,ECCV_2020_T003,163,1358,12.0,视频理解：动作识别、长视频与时序建模（视频时序）,Video Understanding,"video, action, videos, temporal, motion",Learning to Localize Actions from Moments || Action Localization through Continual Predictive Learning || Large Scale Holistic Video Understanding || Learning Video Representations by Transforming Time || Multi-view Action Recognition using Cross-view Video Prediction
ECCV,2020,5,ECCV_2020_T004,157,1358,11.56,视频理解：动作识别、长视频与时序建模（搜索排序）,Video Understanding,"image, images, video, deep, flow",Zero-Shot Image Super-Resolution with Depth Guided Internal Degradation Learning || Real-World Blur Dataset for Learning and Benchmarking Deblurring Algorithms || Stacking Networks Dynamically for Image Restoration Based on the Plug-and-Play Framework || NAS-DIP: Learning Deep Image Prior with Neural Architecture Search || Single-Shot Neural Relighting and SVBRDF Estimation
ECCV,2020,6,ECCV_2020_T005,109,1358,8.03,人体与头像生成：姿态、表情与数字人合成,Human-Centric Generation,"image, images, generation, facial, generative",Aligning and Projecting Images to Class-conditional Generative Networks || CONFIG: Controllable Neural Face Image Generation || TSIT: A Simple and Versatile Framework for Image-to-Image Translation || Domain-Specific Mappings for Generative Adversarial Style Transfer || Neural Hair Rendering
ECCV,2020,7,ECCV_2020_T006,74,1358,5.45,多模态大模型：视觉语言理解与跨模态推理,Multimodal LLM,"visual, image, graph, text, scene",Comprehensive Image Captioning via Scene Graph Decomposition || Behind the Scene: Revealing the Secrets of Pre-trained Vision-and-Language Models || TextCaps: a Dataset for Image Captioning with Reading Comprehension || Learning to Generate Grounded Visual Captions without Localization Supervision || Consensus-Aware Visual-Semantic Embedding for Image-Text Matching
ECCV,2020,8,ECCV_2020_T007,69,1358,5.08,自动机器学习：神经架构搜索与超参数优化,AutoML,"search, architecture, quantization, architecture search, pruning",BATS: Binary ArchitecTure Search || DA-NAS: Data Adapted Pruning for Efficient Neural Architecture Search || BigNAS: Scaling Up Neural Architecture Search with Big Single-Stage Models || ReActNet: Towards Precise Binary Neural Network with Generalized Activation Functions || Single Path One-Shot Neural Architecture Search with Uniform Sampling
ECCV,2020,9,ECCV_2020_T008,68,1358,5.01,三维视觉：点云、深度估计与相机姿态（搜索排序）,3D Vision,"pose, human, estimation, pose estimation, hand",Human Body Model Fitting by Learned Gradient Descent || Full-Body Awareness from Partial Observations || Weakly Supervised 3D Human Pose and Shape Reconstruction with Normalizing Flows || Towards Part-aware Monocular 3D Human Pose Estimation: An Architecture Search Approach || Hierarchical Kinematic Human Mesh Recovery
ECCV,2020,10,ECCV_2020_T009,68,1358,5.01,多媒体安全：Deepfake检测、伪造识别与攻防,Security / Vision,"adversarial, face, attacks, attack, deep",Design and Interpretation of Universal Adversarial Patches in Face Detection || Making an Invisibility Cloak: Real World Adversarial Attacks on Object Detectors || Regional Homogeneity: Towards Learning Transferable Universal Adversarial Perturbations Against Defenses || Adversarial Training with Bi-directional Likelihood Regularization for Visual Classification || APRICOT: A Dataset of Physical Adversarial Attacks on Object Detection
ECCV,2022,1,ECCV_2022_T000,377,1645,22.92,迁移泛化：域适应、OOD泛化与鲁棒表征,Robust / Transfer Learning,"domain, segmentation, training, knowledge, detection","Multi-faceted Distillation of Base-Novel Commonality for Few-Shot Object Detection || ""A Simple Approach and Benchmark for 21,000-Category Object Detection"" || Detecting Twenty-Thousand Classes Using Image-Level Supervision || Exploiting Unlabeled Data with Vision and Language Models for Object Detection || CA-SSL: Class-Agnostic Semi-Supervised Learning for Detection and Segmentation"
ECCV,2022,2,ECCV_2022_T001,361,1645,21.95,三维视觉：点云、深度估计与相机姿态（搜索排序）,3D Vision,"point, depth, object, estimation, cloud",RelPose: Predicting Probabilistic Relative Rotation for Single Objects in the Wild || 3D Instances as 1D Kernels || Learning-Based Point Cloud Registration for 6D Object Pose Estimation in the Real World || Fusing Local Similarities for Retrieval-Based 3D Orientation Estimation of Unseen Objects || Graph R-CNN: Towards Accurate 3D Object Detection with Semantic-Decorated Local Graph
ECCV,2022,3,ECCV_2022_T002,216,1645,13.13,视频理解：动作识别、长视频与时序建模,Video Understanding,"video, temporal, action, videos, frames",Less than Few: Self-Shot Video Instance Segmentation || Inductive and Transductive Few-Shot Video Classification via Appearance and Temporal Alignments || AdaFocusV3: On Unified Spatial-Temporal Dynamic Video Recognition || Bridging Images and Videos: A Simple Learning Framework for Large Vocabulary Video Object Detection || MaCLR: Motion-Aware Contrastive Learning of Representations for Videos
ECCV,2022,4,ECCV_2022_T003,183,1645,11.12,视觉感知：目标检测、识别与视觉表征,Computer Vision,"text, vision, transformer, image, visual",Three Things Everyone Should Know about Vision Transformers || A Simple Single-Scale Vision Transformer for Object Detection and Instance Segmentation || Simple Open-Vocabulary Object Detection with Vision Transformers || DeiT III: Revenge of the ViT || Exploring Plain Vision Transformer Backbones for Object Detection
ECCV,2022,5,ECCV_2022_T004,139,1645,8.45,三维视觉：Gaussian Splatting、新视角合成与重建,3D Vision,"image, images, scene, rendering, radiance",Neural Radiance Transfer Fields for Relightable Novel-View Synthesis with Global Illumination || TensoRF: Tensorial Radiance Fields || LEDNet: Joint Low-Light Enhancement and Deblurring in the Dark || R2L: Distilling Neural Radiance Field to Neural Light Field for Efficient Novel View Synthesis || D2C-SR: A Divergence to Convergence Approach for Real-World Image Super-Resolution
ECCV,2022,6,ECCV_2022_T005,131,1645,7.96,生成模型：文生图、扩散采样与图像编辑,Generative AI,"image, images, generation, style, generative",Hierarchical Semantic Regularization of Latent Spaces in StyleGANs || Auto-Regressive Image Synthesis with Integrated Quantization || A Style-Based GAN Encoder for High Fidelity Reconstruction of Images and Videos || Generative Multiplane Images: Making a 2D GAN 3D-Aware || High-Fidelity Image Inpainting with GAN Inversion
ECCV,2022,7,ECCV_2022_T006,121,1645,7.36,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"adversarial, training, search, pruning, accuracy",Learning Extremely Lightweight and Robust Model with Differentiable Constraints on Sparsity and Condition Number || Exploiting the Local Parabolic Landscapes of Adversarial Losses to Accelerate Black-Box Adversarial Attack || Weight Fixing Networks || Revisiting Outer Optimization in Adversarial Training || Learning Energy-Based Models with Adversarial Training
ECCV,2022,8,ECCV_2022_T007,117,1645,7.11,三维视觉：点云、深度估计与相机姿态（视频时序）,3D Vision,"human, pose, motion, body, poses",Neural Capture of Animatable 3D Human from Monocular Video || DANBO: Disentangled Articulated Neural Body Representations via Graph Neural Networks || SUPR: A Sparse Unified Part-Based Human Representation || Learned Vertex Descent: A New Direction for 3D Human Model Fitting || Pose2Room: Understanding 3D Scenes from Human Activities
ECCV,2024,1,ECCV_2024_T000,373,2387,15.63,开放词汇视觉：开放词汇检测、分割与CLIP语义,Computer Vision,"segmentation, visual, image, semantic, object","Emergent Visual-Semantic Hierarchies in Image-Text Representations || ""MM1: Methods, Analysis & Insights from Multimodal LLM Pre-training"" || Discovering Unwritten Visual Classifiers with Large Language Models || Towards Open-Ended Visual Recognition with Large Language Models || Open-Set Recognition in the Age of Vision-Language Models"
ECCV,2024,2,ECCV_2024_T001,363,2387,15.21,自动驾驶感知：LiDAR、轨迹与三维检测,Autonomous Driving,"object, point, detection, driving, features",Grounding Image Matching in 3D with MASt3R || Equivariant Spatio-Temporal Self-Supervision for LiDAR Object Detection || TCC-Det: Temporarily consistent cues for weakly-supervised 3D detection || Detecting As Labeling: Rethinking LiDAR-camera Fusion in 3D Object Detection || FoundPose: Unseen Object Pose Estimation with Foundation Features
ECCV,2024,3,ECCV_2024_T002,342,2387,14.33,三维视觉：Gaussian Splatting、新视角合成与重建,3D Vision,"rendering, scene, gaussian, reconstruction, novel",EAGLES: Efficient Accelerated 3D Gaussians with Lightweight EncodingS || GGRt: Towards Generalizable 3D Gaussians without Pose Priors in Real-Time || Gaussian in the wild: 3D Gaussian Splatting for Unconstrained Image Collections || GSD: View-Guided Gaussian Splatting Diffusion for 3D Reconstruction || Vista3D: unravel the 3d darkside of a single image
ECCV,2024,4,ECCV_2024_T003,312,2387,13.07,可信安全：对抗攻击、后门、水印与隐私,Security / Privacy,"training, domain, detection, adversarial, knowledge",Simplifying Source-Free Domain Adaptation for Object Detection: Effective Self-Training Strategies and Performance Insights || On Pretraining Data Diversity for Self-Supervised Learning || Evaluating the Adversarial Robustness of Semantic Segmentation: Trying Harder Pays Off || Learning Non-Linear Invariants for Unsupervised Out-of-Distribution Detection || Is Retain Set All You Need in Machine Unlearning? Restoring Performance of Unlearned Models with Out-Of-Distribution Images
ECCV,2024,5,ECCV_2024_T004,269,2387,11.27,生成模型：文生图、扩散采样与图像编辑,Generative AI,"diffusion, image, generation, images, text",Enhancing Semantic Fidelity in Text-to-Image Synthesis: Attention Regulation in Diffusion Models || Training-free Composite Scene Generation for Layout-to-Image Synthesis || MaxFusion: Plug&Play Multi-Modal Generation in Text-to-Image Diffusion Models || Powerful and Flexible: Personalized Text-to-Image Generation via Reinforcement Learning || Investigating Style Similarity in Diffusion Models
