venue,year,venue_year_topic_id,specific_label_cn,compact_label_cn,family,count,venue_year_total,share_pct,topic_keywords,representative_titles
ACL,2021,ACL_2021_T005,检索增强大模型：RAG、知识注入与问答,RAG/知识问答,大模型,70,710,9.85915492957746,"question, answering, question answering, questions, retrieval, answer, state-of-the-art, generation, training, answers",U nited QA : A Hybrid Approach for Open Domain Question Answering || Joint Models for Answer Verification in Question Answering Systems || End-to-End Training of Neural Retrievers for Open-Domain Question Answering || Generation-Augmented Retrieval for Open-Domain Question Answering || Challenges in Information-Seeking QA : Unanswerable Questions and Paragraph Retrieval
ACL,2021,ACL_2021_T006,对话系统：响应生成、情感支持与任务型对话,对话系统,其他,65,710,9.15492957746478,"dialogue, dialog, slot, systems, response, responses, intent, training, human, conversation","T icket T alk: Toward human-level performance with end-to-end, transaction-based dialog systems || Dialogue Response Selection with Hierarchical Curriculum Learning || S aying N o is A n A rt: C ontextualized F allback R esponses for U nanswerable D ialogue Q ueries || A Pre-training Strategy for Zero-Resource Response Selection in Knowledge-Grounded Conversations || Constructing Multi-Modal Dialogue Dataset by Replacing Text with Semantically Relevant Images"
ACL,2021,ACL_2021_T007,事件视觉：事件相机、运动估计与时序感知,事件视觉,视觉/三维/视频,58,710,8.16901408450704,"event, summarization, knowledge, events, summaries, news, generation, document, user, text",T ext2 E vent: Controllable Sequence-to-Structure Generation for End-to-end Event Extraction || Exploiting Document Structures and Cluster Consistencies for Event Coreference Resolution || Explaining Relationships Between Scientific Documents || MLB i N et: A Cross-Sentence Collective Event Detection Network || Conditional Generation of Temporally-ordered Event Sequences
ACL,2022,ACL_2022_T000,多语言语音：语音识别、翻译与手语理解,多语言NLP,其他,122,700,17.42857142857143,"translation, languages, language, multilingual, cross-lingual, training, transfer, machine translation, machine, speech",Make the Best of Cross-lingual Transfer: Evidence from POS Tagging with over 100 Languages || Bilingual alignment transfers to multilingual alignment for unsupervised parallel text mining || Expanding Pretrained Models to Thousands More Languages via Lexicon-based Adaptation || On Efficiently Acquiring Annotations for Multilingual Models || Towards Making the Most of Cross-Lingual Transfer for Zero-Shot Neural Machine Translation
ACL,2022,ACL_2022_T001,开放词汇视觉：开放词汇检测、分割与CLIP语义,开放词汇视觉,视觉/三维/视频,117,700,16.714285714285708,"language, word, representations, semantic, information, natural, parsing, knowledge, nlp, linguistic",Metaphors in Pre-Trained Language Models: Probing and Generalization Across Datasets and Languages || Pretraining with Artificial Language: Studying Transferable Knowledge in Language Models || The Grammar-Learning Trajectories of Neural Language Models || Flexible Generation from Fragmentary Linguistic Input || Probing for Predicate Argument Structures in Pretrained Language Models
ACL,2022,ACL_2022_T002,大模型训练：微调、数据配方与任务适配,大模型训练,大模型,87,700,12.42857142857142,"language, text, training, prompt, tuning, plms, bert, pre-trained, generation, fine-tuning",B it F it: Simple Parameter-efficient Fine-tuning for Transformer-based Masked Language-models || Fantastically Ordered Prompts and Where to Find Them: Overcoming Few-Shot Prompt Order Sensitivity || Exploiting Language Model Prompts Using Similarity Measures: A Case Study on the Word-in-Context Task || PPT : Pre-trained Prompt Tuning for Few-shot Learning || Prompt-free and Efficient Few-shot Learning with Language Models
ACL,2022,ACL_2022_T003,大模型评测：人类偏好、任务指标与领域评估,LLM评测,大模型,82,700,11.71428571428571,"language, evaluation, detection, news, metrics, text, bias, social, human, work",An Empirical Survey of the Effectiveness of Debiasing Techniques for Pre-trained Language Models || Generating Data to Mitigate Spurious Correlations in Natural Language Inference Datasets || An Investigation of the (In)effectiveness of Counterfactually Augmented Data || An Empirical Study on Explanations in Out-of-Domain Settings || F rench C row S -Pairs: Extending a challenge dataset for measuring social bias in masked language models to a language other than E nglish
ACL,2022,ACL_2022_T004,大模型推理：问答、常识与思维链,大模型推理,大模型,77,700,11.0,"question, reasoning, questions, knowledge, answering, question answering, existing, answer, answers, language",H i T ab: A Hierarchical Table Dataset for Question Answering and Natural Language Generation || M ulti H iertt: Numerical Reasoning over Multi Hierarchical Tabular and Textual Data || Open Domain Question Answering with A Unified Knowledge Interface || C onditional QA : A Complex Reading Comprehension Dataset with Conditional Answers || Turning Tables: Generating Examples from Semi-structured Tables for Endowing Language Models with Reasoning Skills
ACL,2022,ACL_2022_T005,生成模型：扩散模型、采样与内容生成,生成模型,生成模型,71,700,10.142857142857139,"dialogue, knowledge, response, generation, systems, conversational, conversations, dialog, human, responses",Achieving Reliable Human Assessment of Open-Domain Dialogue Systems || Achieving Conversational Goals with Unsupervised Post-hoc Knowledge Injection || CICERO : A Dataset for Contextualized Commonsense Inference in Dialogues || The Moral Integrity Corpus: A Benchmark for Ethical Dialogue Systems || I nternet-Augmented Dialogue Generation
ACL,2022,ACL_2022_T006,代码智能：程序分析、软件工程与代码检索,代码智能,大模型,62,700,8.857142857142849,"summarization, code, contrastive, summaries, text, sentence, summary, information, state-of-the-art, abstractive",Discriminative Marginalized Probabilistic Neural Method for Multi-Document Summarization of Medical Literature || HIBRIDS : Attention with Hierarchical Biases for Structure-aware Long Document Summarization || S umm N : A Multi-Stage Summarization Framework for Long Input Dialogues and Documents || Faithful or Extractive? On Mitigating the Faithfulness-Abstractiveness Trade-off in Abstractive Summarization || Neural Label Search for Zero-Shot Multi-Lingual Extractive Summarization
ACL,2022,ACL_2022_T007,知识抽取：实体识别、关系抽取与事件理解,知识抽取,NLP/语音,51,700,7.28571428571428,"entity, extraction, ner, relation, named, entity recognition, named entity, named entity recognition, recognition, information",Good Examples Make A Faster Learner: Simple Demonstration-based Learning for Low-resource NER || Parallel Instance Query Network for Named Entity Recognition || Nested Named Entity Recognition with Span-level Graphs || Text-to-Table: A New Way of Information Extraction || Nested Named Entity Recognition as Latent Lexicalized Constituency Parsing
ACL,2022,ACL_2022_T008,多模态大模型：视觉语言理解与跨模态推理,多模态大模型,多模态,31,700,4.42857142857142,"visual, language, multimodal, image, video, information, objects, cross-modal, vision, sign",Finding Structural Knowledge in Multimodal- BERT || Leveraging Visual Knowledge in Language Tasks: An Empirical Study on Intermediate Pre-training for Cross-Modal Knowledge Transfer || VALSE : A Task-Independent Benchmark for Vision and Language Models Centered on Linguistic Phenomena || Image Retrieval from Contextual Descriptions || Things not Written in Text: Exploring Spatial Commonsense from Visual Signals
ACL,2023,ACL_2023_T000,可信安全：对抗攻击、后门、水印与隐私,可信安全,可信安全,186,1075,17.30232558139534,"language, knowledge, adversarial, training, pre-trained, fine-tuning, parameters, text, work, distillation",A Natural Bias for Language Generation Models || On “Scientific Debt” in NLP : A Case for More Rigour in Language Model Pre-Training Research || The Benefits of Bad Advice: Autocontrastive Decoding across Model Layers || A Systematic Study of Knowledge Distillation for Natural Language Generation with Pseudo-Target Training || Hints on the data for language modeling of synthetic languages with transformers
ACL,2023,ACL_2023_T001,生成模型：扩散模型、采样与内容生成（生成编辑）,生成模型,生成模型,137,1075,12.744186046511622,"language, generation, text, training, prompt, work, classification, code, in-context, natural",Instruction Induction: From Few Examples to Natural Language Task Descriptions || Pre-Training to Learn in Context || Benchmarking Large Language Model Capabilities for Conditional Generation || Faithful Low-Resource Data-to-Text Generation through Cycle Training || Understanding In-Context Learning via Supportive Pretraining Data
ACL,2023,ACL_2023_T002,事件视觉：事件相机、运动估计与时序感知,事件视觉,视觉/三维/视频,129,1075,12.0,"event, extraction, entity, relation, knowledge, graph, entities, relations, information, ner",Revisiting Relation Extraction in the era of Large Language Models || RED FM : a Filtered and Multilingual Relation Extraction Dataset || A Novel Table-to-Graph Generation Approach for Document-Level Joint Entity and Relation Extraction || U ni EX : An Effective and Efficient Framework for Unified Information Extraction via a Span-extractive Perspective || Did the Models Understand Documents? Benchmarking Models for Language Understanding in Document-Level Relation Extraction
ACL,2023,ACL_2023_T003,语音音频：ASR、说话人与音频理解,语音音频,NLP/语音,120,1075,11.16279069767441,"translation, language, languages, speech, machine, multilingual, machine translation, cross-lingual, text, transfer","Small Data, Big Impact: Leveraging Minimal Data for Effective Machine Translation || Crosslingual Generalization through Multitask Finetuning || Prompting P a LM for Translation: Assessing Strategies and Performance || Towards a Common Understanding of Contributing Factors for Cross-Lingual Transfer in Multilingual Language Models: A Review || Simple and Effective Unsupervised Speech Translation"
ACL,2023,ACL_2023_T004,大模型社会安全：偏见、虚假信息与检测,LLM安全,可信安全,112,1075,10.41860465116279,"social, language, nlp, detection, biases, text, bias, stance, groups, gender",NLP ositionality: Characterizing Design Biases of Datasets and Models || From Pretraining Data to Language Models to Downstream Tasks: Tracking the Trails of Political Biases Leading to Unfair NLP Models || SQ u AR e: A Large-Scale Dataset of Sensitive Questions and Acceptable Responses Created through Human-Machine Collaboration || Marked Personas: Using Natural Language Prompts to Measure Stereotypes in Language Models || F air P rism: Evaluating Fairness-Related Harms in Text Generation
ACL,2023,ACL_2023_T005,大模型推理：问答、常识与思维链,大模型推理,大模型,97,1075,9.023255813953481,"reasoning, language, knowledge, causal, counterfactual, commonsense, prompting, natural, rationales, logical",T hink S um: Probabilistic reasoning over sets using large language models || Towards Understanding Chain-of-Thought Prompting: An Empirical Study of What Matters || ALERT : Adapt Language Models to Reasoning Tasks || SCOTT : Self-Consistent Chain-of-Thought Distillation || Large Language Models Are Reasoning Teachers
ACL,2023,ACL_2023_T006,信息检索：密集检索、向量召回与表示学习,信息检索,推荐/检索/图,79,1075,7.34883720930232,"question, answering, retrieval, question answering, questions, knowledge, answers, answer, dense, table",When Not to Trust Language Models: Investigating Effectiveness of Parametric and Non-Parametric Memories || Evaluating Open-Domain Question Answering in the Era of Large Language Models || Interleaving Retrieval with Chain-of-Thought Reasoning for Knowledge-Intensive Multi-Step Questions || Won’t Get Fooled Again: Answering Questions with False Premises || Multi-Grained Knowledge Retrieval for End-to-End Task-Oriented Dialog
ACL,2023,ACL_2023_T007,多模态大模型：视觉语言理解与跨模态推理,多模态大模型,多模态,75,1075,6.97674418604651,"visual, multimodal, image, cross-modal, language, text, information, images, video, pre-training",Cross-View Language Modeling: Towards Unified Cross-Lingual Cross-Modal Pre-training || Unifying Cross-Lingual and Cross-Modal Modeling Towards Weakly Supervised Multilingual Vision-Language Pre-training || Cross-modal Attention Congruence Regularization for Vision-Language Relation Alignment || Cross-Modal Attribute Insertions for Assessing the Robustness of Vision-and-Language Learning || Weakly Supervised Vision-and-Language Pre-training with Relative Representations
ACL,2023,ACL_2023_T008,生成模型：扩散模型、采样与内容生成（推荐排序）,生成模型,生成模型,71,1075,6.60465116279069,"dialogue, dialogues, knowledge, generation, response, user, responses, persona, conversation, systems",A Synthetic Data Generation Framework for Grounded Dialogues || D ialo GPS : Dialogue Path Sampling in Continuous Semantic Space for Data Augmentation in Multi-Turn Conversations || Contextual Knowledge Learning for Dialogue Generation || On the Compositional Generalization in Versatile Open-domain Dialogue || Don’t Forget Your ABC ’s: Evaluating the State-of-the-Art in Chat-Oriented Dialogue Systems
ACL,2023,ACL_2023_T009,大模型评测：人类偏好、任务指标与领域评估,LLM评测,大模型,69,1075,6.4186046511627906,"summarization, evaluation, metrics, summaries, human, factual, generation, summary, language, text","Revisiting the Gold Standard: Grounding Summarization Evaluation with Robust Human Evaluation || Understanding Factual Errors in Summarization: Errors, Summarizers, Datasets, Error Detectors || Automated Metrics for Medical Multi-Document Summarization Disagree with Human Evaluations || Element-aware Summarization with Large Language Models: Expert-aligned Evaluation and Chain-of-Thought Method || U ni S umm and S umm Z oo: Unified Model and Diverse Benchmark for Few-Shot Summarization"
ACL,2024,ACL_2024_T000,大模型评测：人类偏好、任务指标与领域评估,LLM评测,大模型,150,940,15.957446808510639,"llms, language, evaluation, human, metrics, llm, preferences, language llms, generation, benchmark",Dissecting Human and LLM Preferences || Political Compass or Spinning Arrow? Towards More Meaningful Evaluations for Values and Opinions in Large Language Models || An Empirical Analysis on Large Language Models in Debate Evaluation || Systematic Task Exploration with LLM s: A Study in Citation Text Generation || Large Language Models are not Fair Evaluators
ACL,2024,ACL_2024_T001,语言模型分析：认知、语言结构与可解释性（RAG问答）,模型分析,大模型,128,940,13.61702127659574,"language, languages, llms, text, translation, training, multilingual, generation, semantic, embeddings",Democratizing LLM s for Low-Resource Languages by Leveraging their E nglish Dominant Abilities with Linguistically-Diverse Prompts || R oman S etu: Efficiently unlocking multilingual capabilities of Large Language Models via R omanization || Improving Text Embeddings with Large Language Models || A synthetic data approach for domain generalization of NLI models || U ltra L ink: An Open-Source Knowledge-Enhanced Multilingual Supervised Fine-tuning Dataset
ACL,2024,ACL_2024_T002,检索增强大模型：RAG、知识注入与问答,RAG/知识问答,大模型,119,940,12.6595744680851,"llms, knowledge, retrieval, language, question, information, context, questions, answering, llm",Training Language Models to Generate Text with Citations via Fine-grained Rewards || On the Role of Long-tail Knowledge in Retrieval Augmented Large Language Models || G row OVER : How Can LLM s Adapt to Growing Real-World Knowledge? || Marathon: A Race Through the Realm of Long Context with Large Language Models || Never Lost in the Middle: Mastering Long-Context Question Answering with Position-Agnostic Decompositional Training
ACL,2024,ACL_2024_T003,大模型推理：问答、常识与思维链,大模型推理,大模型,112,940,11.91489361702127,"reasoning, llms, language, knowledge, event, commonsense, logical, temporal, llm, cot",D eterm LR : Augmenting LLM -based Logical Reasoning from Indeterminacy to Determinacy || L ogic B ench: Towards Systematic Evaluation of Logical Reasoning Ability of Large Language Models || Can LLM s Reason with Rules? Logic Scaffolding for Stress-Testing and Improving LLM s || m C o T : Multilingual Instruction Tuning for Reasoning Consistency in Language Models || Mirror: Multiple-perspective Self-Reflection Method for Knowledge-rich Reasoning
ACL,2024,ACL_2024_T004,大模型训练：微调、数据配方与任务适配（Agent规划）,大模型训练,大模型,83,940,8.82978723404255,"agents, dialogue, llms, language, planning, agent, llm, dialogues, framework, capabilities",Exploring Collaboration Mechanisms for LLM Agents: A Social Psychology View || Self-Evolving GPT : A Lifelong Autonomous Experiential Learner || Evaluating Very Long-Term Conversational Memory of LLM Agents || Quantifying the Persona Effect in LLM Simulations || Reasoning in Conversation: Solving Subjective Tasks through Dialogue Simulation for Large Language Models
ACL,2024,ACL_2024_T005,大模型训练：微调、数据配方与任务适配（LoRA联邦微调）,大模型训练,大模型,82,940,8.723404255319139,"language, fine-tuning, memory, llms, parameters, llm, training, lora, experts, language llms",Full Parameter Fine-tuning for Large Language Models with Limited Resources || Learning Global Controller in Latent Space for Parameter-Efficient Fine-Tuning || LLM in a flash: Efficient Large Language Model Inference with Limited Memory || Quantized Side Tuning: Fast and Memory-Efficient Tuning of Quantized Large Language Models || Re-Tuning: Overcoming the Compositionality Limits of Large Language Models with Recursive Tuning
ACL,2024,ACL_2024_T006,多模态大模型：视觉语言理解与跨模态推理,多模态大模型,多模态,82,940,8.723404255319139,"multimodal, visual, image, language, images, hallucination, mllms, knowledge, generation, multi-modal",Cross-Modal Projection in Multimodal LLM s Doesn’t Really Project Visual Attributes to Textual Space || Generative Cross-Modal Retrieval: Memorizing Images in Multimodal Language Models for Retrieval and Beyond || Browse and Concentrate: Comprehending Multimodal Content via Prior- LLM Context Fusion || CODIS : Benchmarking Context-dependent Visual Comprehension for Multimodal Large Language Models || Mementos: A Comprehensive Benchmark for Multimodal Large Language Model Reasoning over Image Sequences
ACL,2024,ACL_2024_T007,语言模型分析：认知、语言结构与可解释性（认知语言）,模型分析,大模型,64,940,6.80851063829787,"language, in-context, llms, icl, training, context, work, linguistic, metaphor, word",What Do Language Models Learn in Context? The Structured Task Hypothesis. || Revisiting Demonstration Selection Strategies in In-Context Learning || Interpretability of Language Models via Task Spaces || Are Emergent Abilities in Large Language Models just In-Context Learning? || Revealing the Parametric Knowledge of Language Models: A Unified Framework for Attribution Methods
ACL,2024,ACL_2024_T008,可信安全：对抗攻击、后门、水印与隐私,可信安全,可信安全,49,940,5.2127659574468,"safety, llms, attacks, language, text, detection, attack, watermarking, llm, jailbreak",Stumbling Blocks: Stress Testing the Robustness of Machine-Generated Text Detectors Under Attacks || Emulated Disalignment: Safety Alignment for Large Language Models May Backfire! || Navigating the Shadows: Unveiling Effective Disturbances for M odern AI Content Detectors || W at ME : Towards Lossless Watermarking Through Lexical Redundancy || A rt P rompt: ASCII Art-based Jailbreak Attacks against Aligned LLM s
ACL,2024,ACL_2024_T009,代码大模型：代码生成、程序理解与评测,代码大模型,大模型,36,940,3.82978723404255,"code, instruction, generation, language, code generation, llms, languages, programming, instruction tuning, tuning","XC ode E val: An Execution-based Large Scale Multilingual Multitask Benchmark for Code Understanding, Generation, Translation and Retrieval || C ode S cope: An Execution-based Multilingual Multitask Multidimensional Benchmark for Evaluating LLM s on Code Understanding and Generation || D olph C oder: Echo-Locating Code Large Language Models with Diverse and Multi-Objective Instruction Tuning || U ni C oder: Scaling Code Large Language Model via Universal Code || Instruction Fusion: Advancing Prompt Evolution through Hybridization"
ACL,2024,ACL_2024_T010,语音音频：ASR、说话人与音频理解,语音音频,NLP/语音,35,940,3.7234042553191395,"speech, translation, audio, language, asr, voice, recognition, streaming, simultaneous, speech recognition",Can We Achieve High-quality Direct Speech-to-Speech Translation without Parallel Speech Data? || A Non-autoregressive Generation Framework for End-to-End Simultaneous Speech-to-Any Translation || Speech Translation with Speech Foundation Models and Large Language Models: What is There and What is Missing? || Generative Pre-trained Speech Language Model with Efficient Hierarchical Transformer || AIR -Bench: Benchmarking Large Audio-Language Models via Generative Comprehension
ACL,2025,ACL_2025_T000,高效大模型：长上下文、注意力与推理优化,高效大模型,大模型,308,1699,18.12831077104179,"language, llms, training, llm, inference, language llms, tokens, attention, fine-tuning, experiments","How to Train Long-Context Language Models (Effectively) || A Survey on Efficient Large Language Model Training: From Data-centric Perspectives || On Many-Shot In-Context Learning for Long-Context Evaluation || L ong R ecipe: Recipe for Efficient Long Context Generalization in Large Language Models || Unveiling the Potential of BERT -family: A New Recipe for Building Scalable, General and Competitive Large Language Models"
ACL,2025,ACL_2025_T001,大模型推理：问答、常识与思维链,大模型推理,大模型,206,1699,12.12477928193054,"reasoning, llms, knowledge, language, llm, graph, editing, language llms, existing, framework",Fine-Tuning on Diverse Reasoning Chains Drives Within-Inference C o T Refinement in LLM s || Lexical Recall or Logical Reasoning: Probing the Limits of Reasoning Abilities in Large Language Models || The Role of Deductive and Inductive Reasoning in Large Language Models || Disentangling Memory and Reasoning Ability in Large Language Models || S oft C o T : Soft Chain-of-Thought for Efficient Reasoning with LLM s
ACL,2025,ACL_2025_T002,大模型社会安全：偏见、虚假信息与检测,LLM安全,可信安全,186,1699,10.94761624484991,"llms, language, bias, detection, social, cultural, biases, llm, media, gender","Delving into Multilingual Ethical Bias: The MSQAD with Statistical Hypothesis Tests for Large Language Models || White Men Lead, Black Women Help? Benchmarking and Mitigating Language Agency Social Biases in LLM s || Understanding Large Language Model Vulnerabilities to Social Bias Attacks || Bias in Language Models: Beyond Trick Tests and Towards RUTE d Evaluation || The Impossibility of Fair LLM s"
ACL,2025,ACL_2025_T003,多模态大模型：视觉语言理解与跨模态推理,多模态大模型,多模态,152,1699,8.94643908181283,"visual, multimodal, reasoning, mllms, language, understanding, video, vlms, vision-language, benchmark",A cti V iew: Evaluating Active Perception Ability for Multimodal Large Language Models || Response Wide Shut? Surprising Observations in Basic Vision Language Model Capabilities || Exploring How Generative MLLM s Perceive More Than CLIP with the Same Vision Encoder || MA mmo TH - VL : Eliciting Multimodal Reasoning with Instruction Tuning at Scale || Insight Over Sight: Exploring the Vision-Knowledge Conflicts in Multimodal LLM s
ACL,2025,ACL_2025_T004,大模型评测：人类偏好、任务指标与领域评估,LLM评测,大模型,141,1699,8.29899941141848,"evaluation, llms, human, legal, language, metrics, llm, research, clinical, quality",LLM s instead of Human Judges? A Large Scale Empirical Study across 20 NLP Evaluation Tasks || Does Context Matter? C ontextual J udge B ench for Evaluating LLM -based Judges in Contextual Settings || The Alternative Annotator Test for LLM -as-a-Judge: How to Statistically Justify Replacing Human Annotators with LLM s || S truc T ext-Eval: Evaluating Large Language Model’s Reasoning Ability in Structure-Rich Text || Improving Automatic Evaluation of Large Language Models ( LLM s) in Biomedical Relation Extraction via LLM s-as-the-Judge
ACL,2025,ACL_2025_T005,语音音频：ASR、说话人与音频理解,语音音频,NLP/语音,140,1699,8.24014125956445,"language, languages, speech, multilingual, translation, cross-lingual, audio, low-resource, training, llms",Making LLM s Better Many-to-Many Speech-to-Text Translators with Curriculum Learning || Improving Language and Modality Transfer in Translation by Character-level Modeling || Recent Advances in Speech Language Models: A Survey || Middle-Layer Representation Alignment for Cross-Lingual Transfer in Fine-Tuned LLM s || From Neurons to Semantics: Evaluating Cross-Linguistic Alignment Capabilities of Large Language Models via Neurons Alignment
ACL,2025,ACL_2025_T006,检索增强大模型：RAG、知识注入与问答,RAG/知识问答,大模型,127,1699,7.474985285462029,"retrieval, rag, generation, knowledge, retrieval-augmented, information, retrieval-augmented generation, documents, llms, framework",RPO : Retrieval Preference Optimization for Robust Retrieval-Augmented Generation || Enhancing Retrieval-Augmented Generation via Evidence Tree Search || G ain RAG : Preference Alignment in Retrieval-Augmented Generation through Gain Signal Synthesis || Adaptive Retrieval Without Self-Knowledge? Bringing Uncertainty Back Home || Knowledge Graph Retrieval-Augmented Generation for LLM -based Recommendation
ACL,2025,ACL_2025_T007,语言模型分析：认知、语言结构与可解释性,模型分析,大模型,126,1699,7.416127133608,"agents, llms, agent, dialogue, planning, user, language, framework, llm, human",A gent G ym: Evaluating and Training Large Language Model-based Agents across Diverse Environments || MAP o RL : Multi-Agent Post-Co-Training for Collaborative Large Language Models with Reinforcement Learning || Beyond Frameworks: Unpacking Collaboration Strategies in Multi-Agent Systems || Controllable and Reliable Knowledge-Intensive Task-Oriented Conversational Agents with Declarative Genie Worksheets || G uide B ench: Benchmarking Domain-Oriented Guideline Following for LLM Agents
ACL,2025,ACL_2025_T008,可信安全：对抗攻击、后门、水印与隐私,可信安全,可信安全,98,1699,5.76809888169511,"safety, attacks, llms, attack, language, privacy, jailbreak, adversarial, harmful, defense",Root Defense Strategies: Ensuring Safety of LLM at the Decoding Level || Defense Against Prompt Injection Attack by Leveraging Attack Techniques || C on I nstruction: Universal Jailbreaking of Multimodal Large Language Models via Non-Textual Modalities || LLM s know their vulnerabilities: Uncover Safety Gaps through Natural Distribution Shifts || H idden D etect: Detecting Jailbreak Attacks against Multimodal Large Language Models via Monitoring Hidden States
ACL,2025,ACL_2025_T009,代码大模型：代码生成、程序理解与评测,代码大模型,大模型,87,1699,5.12065921130076,"code, llms, language, generation, code generation, instruction, llm, instructions, language llms, benchmark",Global Eye: Breaking the “Fixed Thinking Pattern” during the Instruction Expansion Process || Benchmarking Long-Context Language Models on Long Code Understanding || Can Language Models Replace Programmers for Coding? REPOCOD Says ‘Not Yet’ || O pen C oder: The Open Cookbook for Top-Tier Code Large Language Models || E xplora C oder: Advancing Code Generation for Multiple Unseen API s via Planning and Chained Exploration
ACL,2025,ACL_2025_T010,高效大模型：推理加速、压缩与资源优化,高效大模型,大模型,71,1699,4.17892878163625,"language, llms, attention, information, human, linguistic, heads, reading, semantic, humans",Leveraging Human Production-Interpretation Asymmetries to Test LLM Cognitive Plausibility || Anything Goes? A Crosslinguistic Study of (Im)possible Language Learning in LM s || Computation Mechanism Behind LLM Position Generalization || How Humans and LLM s Organize Conceptual Knowledge: Exploring Subordinate Categories in I talian || How LLM s Comprehend Temporal Meaning in Narratives: A Case Study in Cognitive Evaluation of LLM s
ACL,2025,ACL_2025_T011,强化学习：策略优化、奖励学习与控制,强化学习,强化学习,57,1699,3.3549146556798104,"reward, preference, alignment, human, optimization, preferences, dpo, language, feedback, preference optimization",Finding the Sweet Spot: Preference Data Construction for Scaling Preference Optimization || A lign D istil: Token-Level Language Model Alignment as Adaptive Policy Distillation || T - REG : Preference Optimization with Token-Level Reward Regularization || Hybrid Preferences: Learning to Route Instances for Human vs. AI Feedback || IPO : Your Language Model is Secretly a Preference Classifier
ACMMM,2020,ACMMM_2020_T000,底层视觉：超分、去噪、增强与图像复原,底层视觉,视觉/三维/视频,87,473,18.39323467230444,"video, image, images, quality, streaming, information, features, different, state-of-the-art, temporal",RT-VENet: A Convolutional Network for Real-time Video Enhancement || ALANET: Adaptive Latent Attention Network for Joint Video Deblurring and Interpolation || MRS-Net: Multi-Scale Recurrent Scalable Network for Face Quality Enhancement of Compressed Videos || Memory Recursive Network for Single Image Super-Resolution || When Bitstream Prior Meets Deep Prior: Compressed Video Super-resolution with Learning from Decoding
ACMMM,2020,ACMMM_2020_T001,多媒体安全：Deepfake检测、伪造识别与攻防,多媒体安全,可信安全,86,473,18.18181818181818,"adversarial, music, facial, recognition, emotion, face, detection, attack, image, deep",Emotions Don't Lie: An Audio-Visual Deepfake Detection Method using Affective Cues || Talking Face Generation with Expression-Tailored Generative Adversarial Network || DFEW: A Large-Scale Database for Recognizing Dynamic Facial Expressions in the Wild || Sharp Multiple Instance Learning for DeepFake Video Detection || MEmoR: A Dataset for Multimodal Emotion Reasoning in Videos
ACMMM,2020,ACMMM_2020_T002,视觉感知：目标检测、识别与视觉表征,视觉感知,视觉/三维/视频,83,473,17.5475687103594,"object, detection, features, person, re-identification, tracking, feature, vehicle, extensive, person re-identification",Discriminative Spatial Feature Learning for Person Re-Identification || CODAN: Counting-driven Attention Network for Vehicle Detection in Congested Scenes || Self-Mimic Learning for Small-scale Pedestrian Detection || Beyond the Parts: Learning Multi-view Cross-part Correlation for Vehicle Re-identification || Learning Global Structure Consistency for Robust Object Tracking
ACMMM,2020,ACMMM_2020_T003,迁移泛化：域适应、OOD泛化与鲁棒表征,迁移泛化,其他,60,473,12.68498942917547,"domain, semantic, image, visual, feature, novel, graph, classes, images, features",Generalized Zero-shot Learning with Multi-source Semantic Embeddings for Scene Recognition || Learning Modality-Invariant Latent Representations for Generalized Zero-shot Learning || Memory-Augmented Relation Network for Few-Shot Learning || Category-specific Semantic Coherency Learning for Fine-grained Image Recognition || Meta Parsing Networks: Towards Generalized Few-shot Scene Parsing with Adaptive Metric Learning
ACMMM,2020,ACMMM_2020_T004,视频理解：动作识别、长视频与时序建模,视频理解,视觉/三维/视频,58,473,12.26215644820296,"video, temporal, videos, information, visual, action, attention, localization, different, features",Cross-modal Non-linear Guided Attention and Temporal Coherence in Multi-modal Deep Video Models || Activity-driven Weakly-Supervised Spatio-Temporal Grounding from Untrimmed Videos || Towards More Explainability: Concept Knowledge Mining Network for Event Recognition || Relational Graph Learning for Grounded Video Description Generation || Deep Concept-wise Temporal Convolutional Networks for Action Localization
ACMMM,2020,ACMMM_2020_T005,高效大模型：推理加速、压缩与资源优化,高效大模型,大模型,58,473,12.26215644820296,"image, visual, text, information, attention, captioning, graph, language, knowledge, multimodal",Bridging the Gap between Vision and Language Domains for Improved Image Captioning || Cascade Reasoning Network for Text-based Visual Question Answering || Hierarchical Scene Graph Encoder-Decoder for Image Paragraph Captioning || Joint Attribute Manipulation and Modality Alignment Learning for Composing Text and Image to Image Retrieval || Multimodal Representation with Embedded Visual Guiding Objects for Named Entity Recognition in Social Media Posts
ACMMM,2020,ACMMM_2020_T006,三维视觉：点云、深度估计与相机姿态,三维视觉,视觉/三维/视频,41,473,8.668076109936571,"pose, human, face, style, image, images, recognition, features, pose estimation, hand",Rotationally-Consistent Novel View Synthesis for Humans || DeepFacePencil: Creating Face Images from Freehand Sketches || Neural3D: Light-weight Neural Portrait Scanning via Context-aware Correspondence Learning || Mix Dimension in Poincaré Geometry for 3D Skeleton-based Action Recognition || Arbitrary Style Transfer via Multi-Adaptation Network
