venue,year,rank,topic,venue_year_topic_id,count,venue_year_total,share,specific_label_cn,specific_label_en,specific_parent_category,parent_category,topic_keywords,representative_titles,topic_label_cn,topic_label_en,title_terms,naming_evidence
CVPR,2025,8,7,CVPR_2025_T007,180,2871,0.0626959247648902,高效大模型：推理加速、压缩与资源优化,inference acceleration/compression,Efficient LLMs,Other,"vision, mamba, image, compression, event, attention, training, transformers, computational, efficient","MobileMamba: Lightweight Multi-Receptive Visual Mamba Network || LSNet: See Large, Focus Small || MambaOut: Do We Really Need Mamba for Vision? || Lessons and Insights from a Unifying Study of Parameter-Efficient Fine-Tuning (PEFT) in Visual Recognition || Argus: A Compact and Versatile Foundation Model for Vision",其他主题：vision / mamba / image,vision / mamba / image,visual / mamba / vision / mobilemamba / lightweight / multi / receptive / lsnet,"keywords=vision, mamba, image, compression, event, attention, training, transformers, computational, efficient; title_terms=visual / mamba / vision / mobilemamba / lightweight / multi / receptive / lsnet"
CVPR,2025,9,8,CVPR_2025_T008,169,2871,0.0588645071403692,底层视觉：超分、去噪、增强与图像复原,image restoration/super-resolution/enhancement,Computer Vision,Generative AI,"image, images, restoration, diffusion, degradation, existing, quality, super-resolution, rendering, experiments",Navigating Image Restoration with VAR's Distribution Alignment Prior || SIR-DIFF: Sparse Image Sets Restoration with Multi-View Diffusion Model || TSD-SR: One-Step Diffusion with Target Score Distillation for Real-World Image Super-Resolution || Pixel-level and Semantic-level Adjustable Super-resolution: A Dual-LoRA Approach || Zero-Shot Image Restoration Using Few-Step Guidance of Consistency Models (and Beyond),图像生成与扩散模型,image / images / restoration,image / restoration / diffusion / step / super / resolution / level / navigating,"keywords=image, images, restoration, diffusion, degradation, existing, quality, super-resolution, rendering, experiments; title_terms=image / restoration / diffusion / step / super / resolution / level / navigating"
CVPR,2025,10,9,CVPR_2025_T009,165,2871,0.057471264367816,自动驾驶感知：LiDAR、轨迹与三维检测,LiDAR/trajectory/3D detection,Autonomous Driving,Computer Vision,"point, segmentation, scene, semantic, cloud, point cloud, object, features, lidar, spatial",Inst3D-LMM: Instance-Aware 3D Scene Understanding with Multi-modal Instruction Tuning || Sonata: Self-Supervised Learning of Reliable Point Representations || LogoSP: Local-global Grouping of Superpoints for Unsupervised Semantic Segmentation of 3D Point Clouds || Generalized Few-shot 3D Point Cloud Segmentation with Vision-Language Model || 3D-AVS: LiDAR-based 3D Auto-Vocabulary Segmentation,目标检测与图像分割,point / segmentation / scene,point / segmentation / inst3d / lmm / instance / aware / scene / understanding,"keywords=point, segmentation, scene, semantic, cloud, point cloud, object, features, lidar, spatial; title_terms=point / segmentation / inst3d / lmm / instance / aware / scene / understanding"
CVPR,2025,11,10,CVPR_2025_T010,154,2871,0.053639846743295,生成模型：三维生成、新视角与Gaussian Splatting,3D generation/view synthesis,3D Generation,Generative AI,"generation, diffusion, reconstruction, multi-view, shape, images, image, scene, object, novel","Ouroboros3D: Image-to-3D Generation via 3D-aware Recursive Diffusion || CADDreamer: CAD Object Generation from Single-view Images || Structured 3D Latents for Scalable and Versatile 3D Generation || You See it, You Got it: Learning 3D Creation on Pose-Free Videos at Scale || Zero-Shot Novel View and Depth Synthesis with Multi-View Geometric Diffusion",图像生成与扩散模型,generation / diffusion / reconstruction,generation / view / diffusion / you / ouroboros3d / image / aware / recursive,"keywords=generation, diffusion, reconstruction, multi-view, shape, images, image, scene, object, novel; title_terms=generation / view / diffusion / you / ouroboros3d / image / aware / recursive"
CVPR,2025,12,11,CVPR_2025_T011,141,2871,0.0491118077324973,三维视觉：Gaussian Splatting、新视角合成与重建,Gaussian Splatting/view synthesis/reconstruction,3D Vision,3D Vision,"gaussian, splatting, gaussian splatting, rendering, gaussians, reconstruction, view, novel, scene, scenes","HybridGS: Decoupling Transients and Statics with 2D and 3D Gaussian Splatting || Speedy-Splat: Fast 3D Gaussian Splatting with Sparse Pixels and Sparse Primitives || PUP 3D-GS: Principled Uncertainty Pruning for 3D Gaussian Splatting || GaussianSpa: An ""Optimizing-Sparsifying"" Simplification Framework for Compact and High-Quality 3D Gaussian Splatting || Textured Gaussians for Enhanced 3D Scene Appearance Modeling",三维生成与新视角合成,gaussian / splatting / gaussian splatting,gaussian / splatting / sparse / hybridgs / decoupling / transients / statics / speedy,"keywords=gaussian, splatting, gaussian splatting, rendering, gaussians, reconstruction, view, novel, scene, scenes; title_terms=gaussian / splatting / sparse / hybridgs / decoupling / transients / statics / speedy"
CVPR,2025,13,12,CVPR_2025_T012,140,2871,0.0487634970393591,异常检测：图异常、欺诈检测与时序异常,graph/fraud/time-series anomaly detection,Anomaly Detection,Security / Privacy,"adversarial, detection, anomaly, attacks, attack, anomaly detection, robustness, image, backdoor, existing",Where's the Liability in the Generative Era? Recovery-based Black-Box Detection of AI-Generated Content || Disentangling Safe and Unsafe Image Corruptions via Anisotropy and Locality || Community Forensics: Using Thousands of Generators to Train Fake Image Detectors || Doppelgangers and Adversarial Vulnerability || Chain of Attack: On the Robustness of Vision-Language Models Against Transfer-Based Adversarial Attacks,隐私安全、攻击与鲁棒性,adversarial / detection / anomaly,image / adversarial / where / liability / generative / era / recovery / black,"keywords=adversarial, detection, anomaly, attacks, attack, anomaly detection, robustness, image, backdoor, existing; title_terms=image / adversarial / where / liability / generative / era / recovery / black"
CVPR,2025,14,13,CVPR_2025_T013,134,2871,0.0466736328805294,生成模型：视频扩散生成与编辑,video diffusion/generation,Generative AI,Generative AI,"video, motion, generation, diffusion, videos, video generation, video diffusion, frames, control, temporal","Go-with-the-Flow: Motion-Controllable Video Diffusion Models Using Real-Time Warped Noise || FloVD: Optical Flow Meets Video Diffusion Model for Enhanced Camera-Controlled Video Synthesis || EIDT-V: Exploiting Intersections in Diffusion Trajectories for Model-Agnostic, Zero-Shot, Training-Free Text-to-Video Generation || StreamingT2V: Consistent, Dynamic, and Extendable Long Video Generation from Text || Optical-Flow Guided Prompt Optimization for Coherent Video Generation",图像生成与扩散模型,video / motion / generation,video / flow / diffusion / generation / optical / text / motion / controllable,"keywords=video, motion, generation, diffusion, videos, video generation, video diffusion, frames, control, temporal; title_terms=video / flow / diffusion / generation / optical / text / motion / controllable"
CVPR,2025,15,14,CVPR_2025_T014,87,2871,0.0303030303030303,医疗视觉：医学影像分割、病理与临床影像,medical image segmentation/pathology,AI for Health,Computer Vision,"medical, segmentation, image, images, medical image, image segmentation, clinical, pathology, information, framework",Show and Segment: Universal Medical Image Segmentation via In-Context Learning || Multi-modal Vision Pre-training for Medical Image Analysis || Interactive Medical Image Segmentation: A Benchmark Dataset and Baseline || CPath-Omni: A Unified Multimodal Foundation Model for Patch and Whole Slide Image Analysis in Computational Pathology || Test-Time Domain Generalization via Universe Learning: A Multi-Graph Matching Approach for Medical Image Segmentation,目标检测与图像分割,medical / segmentation / image,image / medical / segmentation / multi / analysis / show / segment / universal,"keywords=medical, segmentation, image, images, medical image, image segmentation, clinical, pathology, information, framework; title_terms=image / medical / segmentation / multi / analysis / show / segment / universal"
ECCV,2024,1,0,ECCV_2024_T000,277,2387,0.1160452450775031,多模态大模型：视觉语言理解与跨模态推理,multimodal/VLM understanding,Multimodal LLM,Multimodal AI,"visual, image, language, clip, multimodal, vision, text, github, training, https","""MM1: Methods, Analysis & Insights from Multimodal LLM Pre-training"" || Paying More Attention to Images: A Training-Free Method for Alleviating Hallucination in LVLMs || Emergent Visual-Semantic Hierarchies in Image-Text Representations || An Image is Worth 1/2 Tokens After Layer 2: Plug-and-Play Inference Acceleration for Large Vision-Language Models || Discovering Unwritten Visual Classifiers with Large Language Models",多模态理解与视觉语言模型,visual / image / language,visual / image / language / mm1 / methods / analysis / insights / multimodal,"keywords=visual, image, language, clip, multimodal, vision, text, github, training, https; title_terms=visual / image / language / mm1 / methods / analysis / insights / multimodal"
ECCV,2024,2,1,ECCV_2024_T001,273,2387,0.1143695014662756,视觉感知：语义/实例/全景分割,segmentation,Computer Vision,Computer Vision,"segmentation, object, detection, semantic, object detection, objects, lidar, semantic segmentation, features, novel",Better Call SAL: Towards Learning to Segment Anything in Lidar || OV-Uni3DETR: Towards Unified Open-Vocabulary 3D Object Detection via Cycle-Modality Propagation || Unlocking Textual and Visual Wisdom: Open-Vocabulary 3D Object Detection Enhanced by Comprehensive Guidance from Text and Image || Find n' Propagate: Open-Vocabulary 3D Object Detection in Urban Environments || Segment3D: Learning Fine-Grained Class-Agnostic 3D Segmentation without Manual Labels,目标检测与图像分割,segmentation / object / detection,open / vocabulary / object / detection / better / call / sal / segment,"keywords=segmentation, object, detection, semantic, object detection, objects, lidar, semantic segmentation, features, novel; title_terms=open / vocabulary / object / detection / better / call / sal / segment"
ECCV,2024,3,2,ECCV_2024_T002,229,2387,0.0959363217427733,三维视觉：点云、深度估计与相机姿态,point cloud/depth/pose,3D Vision,Generative AI,"motion, human, video, generation, pose, diffusion, hand, motions, videos, novel",Instant 3D Human Avatar Generation using Image Diffusion Models || Champ: Controllable and Consistent Human Image Animation with 3D Parametric Guidance || Large Motion Model for Unified Multi-Modal Motion Generation || Generating Human Interaction Motions in Scenes with Text Control || M2D2M: Multi-Motion Generation from Text with Discrete Diffusion Models,图像生成与扩散模型,motion / human / video,human / generation / motion / image / diffusion / multi / text / instant,"keywords=motion, human, video, generation, pose, diffusion, hand, motions, videos, novel; title_terms=human / generation / motion / image / diffusion / multi / text / instant"
ECCV,2024,4,3,ECCV_2024_T003,208,2387,0.087138667783829,生成模型：文生图、扩散采样与图像编辑,text-to-image diffusion/editing,Generative AI,Generative AI,"diffusion, image, generation, images, text, text-to-image, style, generated, editing, training",Enhancing Semantic Fidelity in Text-to-Image Synthesis: Attention Regulation in Diffusion Models || Training-free Composite Scene Generation for Layout-to-Image Synthesis || Powerful and Flexible: Personalized Text-to-Image Generation via Reinforcement Learning || MaxFusion: Plug&Play Multi-Modal Generation in Text-to-Image Diffusion Models || Investigating Style Similarity in Diffusion Models,图像生成与扩散模型,diffusion / image / generation,image / text / diffusion / generation / synthesis / enhancing / semantic / fidelity,"keywords=diffusion, image, generation, images, text, text-to-image, style, generated, editing, training; title_terms=image / text / diffusion / generation / synthesis / enhancing / semantic / fidelity"
ECCV,2024,5,4,ECCV_2024_T004,189,2387,0.0791788856304985,三维视觉：Gaussian Splatting、新视角合成与重建,Gaussian Splatting/view synthesis/reconstruction,3D Vision,3D Vision,"rendering, gaussian, scene, splatting, nerf, radiance, gaussian splatting, scenes, reconstruction, novel",EAGLES: Efficient Accelerated 3D Gaussians with Lightweight EncodingS || Gaussian in the wild: 3D Gaussian Splatting for Unconstrained Image Collections || BAD-Gaussians: Bundle Adjusted Deblur Gaussian Splatting || SplatFields: Neural Gaussian Splats for Sparse 3D and 4D Reconstruction || FSGS: Real-Time Few-shot View Synthesis using Gaussian Splatting,三维生成与新视角合成,rendering / gaussian / scene,gaussian / splatting / gaussians / eagles / accelerated / lightweight / encodings / wild,"keywords=rendering, gaussian, scene, splatting, nerf, radiance, gaussian splatting, scenes, reconstruction, novel; title_terms=gaussian / splatting / gaussians / eagles / accelerated / lightweight / encodings / wild"
ECCV,2024,6,5,ECCV_2024_T005,182,2387,0.0762463343108504,异常检测：图异常、欺诈检测与时序异常,graph/fraud/time-series anomaly detection,Anomaly Detection,Other,"domain, detection, anomaly, training, continual, adaptation, samples, ood, anomaly detection, features",Simplifying Source-Free Domain Adaptation for Object Detection: Effective Self-Training Strategies and Performance Insights || On Pretraining Data Diversity for Self-Supervised Learning || UDA-Bench: Revisiting Common Assumptions in Unsupervised Domain Adaptation Using a Standardized Framework || DiffClass: Diffusion-Based Class Incremental Learning || CLOSER: Towards Better Representation Learning for Few-Shot Class-Incremental Learning,其他主题：domain / detection / anomaly,domain / detection / anomaly,domain / adaptation / self / class / incremental / simplifying / source / free,"keywords=domain, detection, anomaly, training, continual, adaptation, samples, ood, anomaly detection, features; title_terms=domain / adaptation / self / class / incremental / simplifying / source / free"
ECCV,2024,7,6,ECCV_2024_T006,181,2387,0.0758273984080435,三维视觉：点云、深度估计与相机姿态,point cloud/depth/pose,3D Vision,Generative AI,"generation, diffusion, depth, reconstruction, scene, images, novel, shape, image, multi-view","""NeuSDFusion: A Spatial-Aware Generative Model for 3D Shape Completion, Reconstruction, and Generation"" || High-Fidelity 3D Textured Shapes Generation by Sparse Encoding and Adversarial Decoding || MVDD: Multi-View Depth Diffusion Models || MVDiffHD: A Dense High-resolution Multi-view Diffusion Model for Single or Sparse-view 3D Object Reconstruction || SparseCraft: Few-Shot Neural Reconstruction through Stereopsis Guided Geometric Linearization",图像生成与扩散模型,generation / diffusion / depth,reconstruction / view / generation / high / sparse / multi / diffusion / neusdfusion,"keywords=generation, diffusion, depth, reconstruction, scene, images, novel, shape, image, multi-view; title_terms=reconstruction / view / generation / high / sparse / multi / diffusion / neusdfusion"
ECCV,2024,8,7,ECCV_2024_T007,176,2387,0.0737327188940092,底层视觉：超分、去噪、增强与图像复原,image restoration/super-resolution/enhancement,Computer Vision,Generative AI,"image, diffusion, restoration, images, video, super-resolution, image restoration, training, real-world, github",You Only Need One Step: Fast Super-Resolution with Stable Diffusion via Scale Distillation || AdaDiffSR: Adaptive Region-aware Dynamic acceleration Diffusion Model for Real-World Image Super-Resolution || Overcoming Distribution Mismatch in Quantizing Image Super-Resolution Networks || MoE-DiffIR: Task-customized Diffusion Priors for Universal Compressed Image Restoration || Make a Cheap Scaling: A Self-Cascade Diffusion Model for Higher-Resolution Adaptation,图像生成与扩散模型,image / diffusion / restoration,resolution / diffusion / super / image / you / only / need / one,"keywords=image, diffusion, restoration, images, video, super-resolution, image restoration, training, real-world, github; title_terms=resolution / diffusion / super / image / you / only / need / one"
ECCV,2024,9,8,ECCV_2024_T008,161,2387,0.0674486803519061,多模态大模型：视觉语言理解与跨模态推理,multimodal/VLM understanding,Multimodal LLM,LLM Reasoning,"video, action, temporal, videos, understanding, recognition, visual, reasoning, actions, existing",Vamos: Versatile Action Models for Video Understanding || Rethinking Video-Text Understanding: Retrieval from Counterfactually Augmented Data || LongVLM: Efficient Long Video Understanding via Large Language Models || VideoMamba: State Space Model for Efficient Video Understanding || Two-Stage Active Learning for Efficient Temporal Action Segmentation,大模型推理与思维链,video / action / temporal,video / understanding / action / vamos / versatile / rethinking / text / retrieval,"keywords=video, action, temporal, videos, understanding, recognition, visual, reasoning, actions, existing; title_terms=video / understanding / action / vamos / versatile / rethinking / text / retrieval"
ECCV,2024,10,9,ECCV_2024_T009,156,2387,0.0653540008378718,可信安全：对抗攻击、后门、水印与隐私,adversarial/backdoor/watermark/privacy,Security / Privacy,Security / Privacy,"adversarial, attacks, training, distillation, attack, robustness, image, knowledge, student, backdoor",Evaluating the Adversarial Robustness of Semantic Segmentation: Trying Harder Pays Off || Shedding More Light on Robust Classifiers under the lens of Energy-based Models || Adversarial Robustification via Text-to-Image Diffusion Models || A Closer Look at GAN Priors: Exploiting Intermediate Features for Enhanced Model Inversion Attacks || Adversarially Robust Distillation by Reducing the Student-Teacher Variance Gap,隐私安全、攻击与鲁棒性,adversarial / attacks / training,adversarial / evaluating / robustness / semantic / segmentation / trying / harder / pays,"keywords=adversarial, attacks, training, distillation, attack, robustness, image, knowledge, student, backdoor; title_terms=adversarial / evaluating / robustness / semantic / segmentation / trying / harder / pays"
ECCV,2024,11,10,ECCV_2024_T010,138,2387,0.0578131545873481,三维视觉：点云、深度估计与相机姿态,point cloud/depth/pose,3D Vision,Embodied / Autonomous,"point, pose, cloud, point cloud, matching, estimation, object, image, images, pose estimation",Scene Coordinate Reconstruction: Posing of Image Collections via Incremental Learning of a Relocalizer || Grounding Image Matching in 3D with MASt3R || FoundPose: Unseen Object Pose Estimation with Foundation Features || PARE-Net: Position-Aware Rotation-Equivariant Networks for Robust Point Cloud Registration || FreeZe: Training-free zero-shot 6D pose estimation with geometric and vision foundation models,点云、自动驾驶与轨迹预测,point / pose / cloud,image / pose / estimation / foundation / scene / coordinate / reconstruction / posing,"keywords=point, pose, cloud, point cloud, matching, estimation, object, image, images, pose estimation; title_terms=image / pose / estimation / foundation / scene / coordinate / reconstruction / posing"
ECCV,2024,12,11,ECCV_2024_T011,125,2387,0.0523669878508588,语言推理：问答、常识与多跳推理,QA/commonsense/multi-hop reasoning,NLP Reasoning,LLM Agents,"driving, autonomous, prediction, perception, map, bev, agent, autonomous driving, visual, planning",Reason2Drive: Towards Interpretable and Chain-based Reasoning for Autonomous Driving || Dolphins: Multimodal Language Model for Driving || CarFormer: Self-Driving with Learned Object-Centric Representations || PreSight: Enhancing Autonomous Vehicle Perception with City-Scale NeRF Priors || Neural Volumetric World Models for Autonomous Driving,智能体与多智能体系统,driving / autonomous / prediction,driving / autonomous / reason2drive / interpretable / chain / reasoning / dolphins / multimodal,"keywords=driving, autonomous, prediction, perception, map, bev, agent, autonomous driving, visual, planning; title_terms=driving / autonomous / reason2drive / interpretable / chain / reasoning / dolphins / multimodal"
ECCV,2024,13,12,ECCV_2024_T012,49,2387,0.0205278592375366,事件视觉：事件相机、运动估计与时序感知,event cameras/motion estimation,Event Vision,Other,"event, event-based, events, temporal, cameras, motion, event cameras, dynamic, spiking, camera","Motion Aware Event Representation-driven Image Deblurring || Temporal-Mapping Photography for Event Cameras || Revisit Event Generation Model: Self-Supervised Learning of Event-to-Video Reconstruction with Implicit Neural Representations || Temporal Event Stereo via Joint Learning with Stereoscopic Flow || ""FARSE-CNN: Fully Asynchronous, Recurrent and Sparse Event-Based CNN""",其他主题：event / event-based / events,event / event-based / events,event / temporal / cnn / motion / aware / representation / driven / image,"keywords=event, event-based, events, temporal, cameras, motion, event cameras, dynamic, spiking, camera; title_terms=event / temporal / cnn / motion / aware / representation / driven / image"
ECCV,2024,14,13,ECCV_2024_T013,43,2387,0.0180142438206954,医疗视觉：医学影像分割、病理与临床影像,medical image segmentation/pathology,AI for Health,Computer Vision,"medical, image, segmentation, medical image, images, pathology, slide, image segmentation, medical image segmentation, imaging",Pathology-knowledge Enhanced Multi-instance Prompt Learning for Few-shot Whole Slide Image Classification || Knowledge-enhanced Visual-Language Pretraining for Computational Pathology || Multistain Pretraining for Slide Representation Learning in Pathology || cDP-MIL: Robust Multiple Instance Learning via Cascaded Dirichlet Process || DGR-MIL: Exploring Diverse Global Representation in Multiple Instance Learning for Whole Slide Image Classification,目标检测与图像分割,medical / image / segmentation,pathology / instance / slide / knowledge / whole / image / classification / pretraining,"keywords=medical, image, segmentation, medical image, images, pathology, slide, image segmentation, medical image segmentation, imaging; title_terms=pathology / instance / slide / knowledge / whole / image / classification / pretraining"
EMNLP,2025,1,0,EMNLP_2025_T000,258,1809,0.1426202321724709,大模型训练：微调、数据配方与任务适配,fine-tuning/data recipes/adaptation,LLM,Other,"language, llms, training, fine-tuning, llm, language llms, text, existing, experiments, novel","A Fully Probabilistic Perspective on Large Language Model Unlearning: Evaluation and Optimization || Improving Task Diversity in Label Efficient Supervised Finetuning of LLM s || Demystifying Synthetic Data in LLM Pre-training: A Systematic Study of Scaling Laws, Benefits, and Pitfalls || Comparing Specialised Small and General Large Language Models on Text Classification: 100 Labelled Samples to Achieve Break- E ven Performance || C o LA : Compute-Efficient Pre-Training of LLM s via Low-Rank Activation",其他主题：language / llms / training,language / llms / training,llm / language / pre / fully / probabilistic / perspective / unlearning / evaluation,"keywords=language, llms, training, fine-tuning, llm, language llms, text, existing, experiments, novel; title_terms=llm / language / pre / fully / probabilistic / perspective / unlearning / evaluation"
EMNLP,2025,2,1,EMNLP_2025_T001,222,1809,0.1227197346600331,检索增强大模型：RAG、知识注入与问答,RAG/knowledge-grounded QA,LLM / IR,LLM / IR,"retrieval, knowledge, rag, reasoning, language, information, generation, llms, graph, framework",RAG +: Enhancing Retrieval-Augmented Generation with Application-Aware Reasoning || P rop RAG : Guiding Retrieval with Beam Search over Proposition Paths || H ydra RAG : Structured Cross-Source Enhanced Large Language Model Reasoning || OG - RAG : Ontology-grounded retrieval-augmented generation for large language models || Separate the Wheat from the Chaff: Winnowing Down Divergent Views in Retrieval Augmented Generation,检索增强生成与信息检索,retrieval / knowledge / rag,rag / retrieval / augmented / generation / reasoning / language / enhancing / application,"keywords=retrieval, knowledge, rag, reasoning, language, information, generation, llms, graph, framework; title_terms=rag / retrieval / augmented / generation / reasoning / language / enhancing / application"
EMNLP,2025,3,2,EMNLP_2025_T002,221,1809,0.1221669430624654,多模态大模型：视觉语言理解与跨模态推理,multimodal/VLM understanding,Multimodal LLM,LLM Reasoning,"visual, multimodal, reasoning, language, video, mllms, vlms, understanding, vision-language, image",V isi P runer: Decoding Discontinuous Cross-Modal Dynamics for Efficient Multimodal LLM s || QG - C o C : Question-Guided Chain-of-Captions for Large Multimodal Models || Hidden in Plain Sight: Reasoning in Underspecified and Misspecified Scenarios for Multimodal LLM s || U nified V isual: A Framework for Constructing Unified Vision-Language Datasets || I nfini B ench: A Benchmark for Large Multi-Modal Models in Long-Form Movies and TV Shows,大模型推理与思维链,visual / multimodal / reasoning,multimodal / modal / llm / isi / runer / decoding / discontinuous / cross,"keywords=visual, multimodal, reasoning, language, video, mllms, vlms, understanding, vision-language, image; title_terms=multimodal / modal / llm / isi / runer / decoding / discontinuous / cross"
EMNLP,2025,4,3,EMNLP_2025_T003,215,1809,0.1188501934770591,大模型推理：问答、常识与思维链,QA/commonsense/chain-of-thought reasoning,LLM Reasoning,LLM Reasoning,"reasoning, llms, language, cot, llm, framework, language llms, chain-of-thought, problems, accuracy",T hink SLM : Towards Reasoning in Small Language Models || Mapping the Minds of LLM s: A Graph-Based Analysis of Reasoning LLM s || Teach Small Models to Reason by Curriculum Distillation || Answer Convergence as a Signal for Early Stopping in Reasoning || Logical Reasoning with Outcome Reward Models for Test-Time Scaling,大模型推理与思维链,reasoning / llms / language,reasoning / small / llm / hink / slm / language / mapping / minds,"keywords=reasoning, llms, language, cot, llm, framework, language llms, chain-of-thought, problems, accuracy; title_terms=reasoning / small / llm / hink / slm / language / mapping / minds"
EMNLP,2025,5,4,EMNLP_2025_T004,180,1809,0.099502487562189,大模型社会安全：偏见、虚假信息与检测,bias/misinformation/detection,Trustworthy LLM,Other,"llms, language, bias, cultural, social, human, framework, detection, llm, analysis","P rime X : A Dataset of Worldview, Opinion, and Explanation || The discordance between embedded ethics and cultural inference in large language models || Artificial Impressions: Evaluating Large Language Model Behavior Through the Lens of Trait Impressions || Incorporating Diverse Perspectives in Cultural Alignment: Survey of Evaluation Benchmarks Through A Three-Dimensional Framework || Measuring scalar constructs in social science with LLM s",其他主题：llms / language / bias,llms / language / bias,cultural / language / impressions / through / rime / worldview / opinion / explanation,"keywords=llms, language, bias, cultural, social, human, framework, detection, llm, analysis; title_terms=cultural / language / impressions / through / rime / worldview / opinion / explanation"
EMNLP,2025,6,5,EMNLP_2025_T005,159,1809,0.087893864013267,可信安全：对抗攻击、后门、水印与隐私,adversarial/backdoor/watermark/privacy,Security / Privacy,Security / Privacy,"safety, llms, language, detection, attacks, attack, llm, jailbreak, text, framework",Keep Security! Benchmarking Security Policy Preservation in Large Language Model Contexts Against Indirect Attacks in Question Answering || Reimagining Safety Alignment with An Image || How to Protect Yourself from 5 G Radiation? Investigating LLM Responses to Implicit Misinformation || MULTIGUARD : An Efficient Approach for AI Safety Moderation Across Languages and Modalities || SAFENUDGE : Safeguarding Large Language Models in Real-time with Tunable Safety-Performance Trade-offs,隐私安全、攻击与鲁棒性,safety / llms / language,safety / security / language / keep / benchmarking / policy / preservation / contexts,"keywords=safety, llms, language, detection, attacks, attack, llm, jailbreak, text, framework; title_terms=safety / security / language / keep / benchmarking / policy / preservation / contexts"
EMNLP,2025,7,6,EMNLP_2025_T006,149,1809,0.0823659480375898,强化学习：策略优化、奖励学习与控制,policy optimization/reward/control,Reinforcement Learning,LLM Agents,"agents, language, llms, reward, llm, agent, reasoning, framework, preference, optimization",LMR - BENCH : Evaluating LLM Agent’s Ability on Reproducing Language Modeling Research || Enhancing Efficiency and Exploration in Reinforcement Learning for LLM s || Igniting Creative Writing in Small Language Models: LLM -as-a-Judge versus Multi-Agent Refined Rewards || Meta-Rewarding Language Models: Self-Improving Alignment with LLM -as-a-Meta-Judge || Beyond Correctness: Confidence-Aware Reward Modeling for Enhancing Large Language Model Reasoning,智能体与多智能体系统,agents / language / llms,llm / language / agent / modeling / enhancing / judge / meta / lmr,"keywords=agents, language, llms, reward, llm, agent, reasoning, framework, preference, optimization; title_terms=llm / language / agent / modeling / enhancing / judge / meta / lmr"
EMNLP,2025,8,7,EMNLP_2025_T007,129,1809,0.0713101160862354,大模型训练：微调、数据配方与任务适配,fine-tuning/data recipes/adaptation,LLM,NLP,"languages, multilingual, language, translation, llms, evaluation, benchmark, cross-lingual, machine, machine translation",MMLU - P ro X : A Multilingual Benchmark for Advanced Large Language Model Evaluation || Languages Still Left Behind: Toward a Better Multilingual Machine Translation Benchmark || P - MME val: A Parallel Multilingual Multitask Benchmark for Consistent Evaluation of LLM s || NOVA -63: Native Omni-lingual Versatile Assessments of 63 Disciplines || Scaling Low-Resource MT via Synthetic Data Generation with LLM s,机器翻译与多语言 NLP,languages / multilingual / language,multilingual / benchmark / evaluation / llm / mmlu / advanced / language / languages,"keywords=languages, multilingual, language, translation, llms, evaluation, benchmark, cross-lingual, machine, machine translation; title_terms=multilingual / benchmark / evaluation / llm / mmlu / advanced / language / languages"
EMNLP,2025,9,8,EMNLP_2025_T008,122,1809,0.0674405749032614,语音音频：ASR、说话人与音频理解,ASR/speaker/audio understanding,Speech / Audio,Other,"speech, language, llms, linguistic, word, text, features, information, languages, representations",Layer-wise Minimal Pair Probing Reveals Contextual Grammatical-Conceptual Hierarchy in Speech Representations || The Sound of Syntax: Finetuning and Comprehensive Evaluation of Language Models for Speech Pathology || Understanding Subword Compositionality of Large Language Models || Extracting Linguistic Information from Large Language Models: Syntactic Relations and Derivational Knowledge || Speech Discrete Tokens or Continuous Features? A Comparative Analysis for Spoken Language Understanding in S peech LLM s,其他主题：speech / language / llms,speech / language / llms,language / speech / understanding / layer / wise / minimal / pair / probing,"keywords=speech, language, llms, linguistic, word, text, features, information, languages, representations; title_terms=language / speech / understanding / layer / wise / minimal / pair / probing"
EMNLP,2025,10,9,EMNLP_2025_T009,71,1809,0.0392482034273079,医疗大模型：临床推理、医学影像与健康问答,clinical/medical large models,Medical LLM,AI for Health,"medical, clinical, evaluation, llms, language, llm, human, judge, generation, reviews","From Scores to Steps: Diagnosing and Improving LLM Performance in Evidence-Based Medical Calculations || Large Language Models for Automated Literature Review: An Evaluation of Reference Generation, Abstract Writing, and Review Composition || Not What the Doctor Ordered: Surveying LLM -based De-identification and Quantifying Clinical Information Loss || From Generation to Judgment: Opportunities and Challenges of LLM -as-a-judge || Co-Eval: Augmenting LLM -based Evaluation with Machine Metrics",医疗健康与生物医学 AI,medical / clinical / evaluation,llm / review / evaluation / generation / scores / steps / diagnosing / improving,"keywords=medical, clinical, evaluation, llms, language, llm, human, judge, generation, reviews; title_terms=llm / review / evaluation / generation / scores / steps / diagnosing / improving"
EMNLP,2025,11,10,EMNLP_2025_T010,50,1809,0.0276395798783858,代码大模型：代码生成、程序理解与评测,code LLMs/generation/evaluation,Code Intelligence,LLM Training,"code, instruction, llms, language, instructions, generation, following, code generation, llm, instruction following",Metric Calculating Benchmark: Code-Verifiable Complicate Instruction Following Benchmark for Large Language Models || Priority on High-Quality: Selecting Instruction Data via Consistency Verification of Noise Injection || C ode A rena: Evaluating and Aligning C ode LLM s on Human Preference || Instructing Large Language Models for Low-Resource Languages: A Systematic Study for B asque || U ltra IF : Advancing Instruction Following from the Wild,大模型训练与指令调优,code / instruction / llms,instruction / benchmark / following / language / ode / metric / calculating / code,"keywords=code, instruction, llms, language, instructions, generation, following, code generation, llm, instruction following; title_terms=instruction / benchmark / following / language / ode / metric / calculating / code"
